model,name,pair,kind,species,charge_units,witness_bunch_charge_C,step_since_t0,time_s,time_fs,time_ps,time_since_t0_fs,time_since_t0_ps,source_active,source_z_m,source_sigma_x_m,source_sigma_y_m,source_sigma_z_m,source_plus_3sigma_z_m,source_charge_C,x_m,y_m,z_abs_m,s_minus_ip_m,x_um,y_um,s_minus_ip_mm,px,py,pz,gamma,kinetic_keV,Ex_V_per_m,Ey_V_per_m,Ez_V_per_m,Bx_T,By_T,Bz_T,E_abs_V_per_m,B_abs_T
analytic Gaussian c0,Te-6,6,2,electron,-1,-9.613059803999999e-19,1420,1.1099999999999999e-11,11100,11.1,7099.999999999999,7.1,True,0.005428521841304155,0.0012016138080412702,0.0012028935759074162,0.0006292373970953407,0.0073162340325901775,-2.0027207925e-09,1.944325091104152e-06,0.0,0.00844275808387376,0.00244275808387376,1.9443250911041519,0.0,2.44275808387376,4.0059726710157825e-11,0.0,1.73205121783292,2.0000003552990937,510.99913155746384,-0.1678900505383922,0.0,-10.120322135239675,0.0,-5.600197149724811e-10,0.0,10.121714636863258,5.600197149724811e-10
analytic Gaussian c0,Te-6,6,2,electron,-1,-9.613059803999999e-19,1440,1.12e-11,11200,11.200000000000001,7200.000000000001,7.200000000000001,True,0.005458501022167593,0.0012124743468098997,0.0012137653843479856,0.0006298846099603649,0.007348154852048688,-2.0027207925e-09,1.944325091714626e-06,0.0,0.008468720873861397,0.002468720873861397,1.9443250917146258,0.0,2.4687208738613973,4.140073824638857e-11,0.0,1.7320512184277357,2.0000003558142194,510.9991318206925,-0.1736483386759264,0.0,-10.159055585992293,0.0,-5.792272550927571e-10,0.0,10.160539559728416,5.792272550927571e-10
analytic Gaussian c0,Te-6,6,2,electron,-1,-9.613059803999999e-19,1460,1.1299999999999999e-11,11300,11.299999999999999,7300.0,7.3,True,0.005488480203031032,0.0012233348888472445,0.0012246371946947525,0.0006305369433556888,0.007380091033098098,-2.0027207925e-09,1.944325092345545e-06,0.0,0.008494683663851267,0.0024946836638512666,1.944325092345545,0.0,2.4946836638512666,4.2787832050314887e-11,0.0,1.732051219024834,2.000000356331322,510.9991320849313,-0.17962791037984063,0.0,-10.198160595795729,0.0,-5.9917291614024e-10,0.0,10.199742434190588,5.9917291614024e-10
analytic Gaussian c0,Te-6,6,2,electron,-1,-9.613059803999999e-19,1480,1.14e-11,11400,11.4,7400.000000000002,7.400000000000001,True,0.005518459383894472,0.0012341954339515867,0.0012355090067891396,0.0006311943814308731,0.007412042528187091,-2.0027207925e-09,1.9443250929976122e-06,0.0,0.00852064645384338,0.002520646453843379,1.9443250929976124,0.0,2.520646453843379,4.4222777671379856e-11,0.0,1.7320512196242368,2.0000003568504194,510.99913235018965,-0.1858369075693944,0.0,-10.2376444904439,0.0,-6.19883856575413e-10,0.0,10.239331036202087,6.19883856575413e-10
analytic Gaussian c0,Te-6,6,2,electron,-1,-9.613059803999999e-19,1500,1.1499999999999999e-11,11500,11.499999999999998,7500.0,7.5,True,0.00554843856475791,0.0012450559819673387,0.0012463808205220718,0.0006318569083098365,0.00744400928968742,-2.0027207925e-09,1.9443250936715587e-06,0.0,0.00854660924383774,0.00254660924383774,1.9443250936715586,0.0,2.54660924383774,4.570740968233939e-11,0.0,1.7320512202259675,2.0000003573715337,510.9991326164785,-0.19228374843198526,0.0,-10.277514797264773,0.0,-6.413881563880782e-10,0.0,10.279313374341081,6.413881563880782e-10
analytic Gaussian c0,Te-6,6,2,electron,-1,-9.613059803999999e-19,1520,1.16e-11,11600,11.600000000000001,7600.000000000002,7.600000000000001,True,0.005578417745621349,0.00125591653277856,0.001257252635825564,0.0006325245080824098,0.007475991269868578,-2.0027207925e-09,1.944325094368143e-06,0.0,0.008572572033834361,0.002572572033834361,1.944325094368143,0.0,2.572572033834361,4.724362987883076e-11,0.0,1.7320512208300487,2.0000003578946837,510.9991328838076,-0.19897713496184188,0.0,-10.317779250454537,0.0,-6.637148422436749e-10,0.0,10.319697697188024,6.637148422436749e-10
analytic Gaussian c0,Te-6,6,2,electron,-1,-9.613059803999999e-19,1540,1.1699999999999999e-11,11700,11.7,7700.0,7.7,True,0.005608396926484787,0.001266777086299966,0.001268124452660177,0.0006331971647972844,0.00750798842087664,-2.0027207925e-09,1.9443250950881535e-06,0.0,0.008598534823833253,0.002598534823833253,1.9443250950881534,0.0,2.598534823833253,4.883340953867622e-11,0.0,1.7320512214365027,2.000000358419888,510.99913315218646,-0.20592606062693838,0.0,-10.358445796510747,0.0,-6.868939130572989e-10,0.0,10.360492500923712,6.868939130572989e-10
analytic Gaussian c0,Te-6,6,2,electron,-1,-9.613059803999999e-19,1560,1.18e-11,11800,11.8,7800.000000000002,7.800000000000002,True,0.005638376107348226,0.0012776376424676011,0.0012789962709981722,0.0006338748624568975,0.007540000694718919,-2.0027207925e-09,1.9443250958324096e-06,0.0,0.00862449761383442,0.0026244976138344207,1.9443250958324096,0.0,2.624497613834421,5.047879174193642e-11,0.0,1.7320512220453539,2.0000003589471684,510.9991334216262,-0.21313981816594751,0.0,-10.399522599768616,0.0,-7.109563660014815e-10,0.0,10.401706537159468,7.109563660014815e-10
analytic Gaussian c0,Te-6,6,2,electron,-1,-9.613059803999999e-19,1580,1.1899999999999999e-11,11900,11.899999999999999,7900.0,7.8999999999999995,True,0.0056683552882116645,0.0012884982012247301,0.0012898680908088682,0.0006345575850116931,0.007572028043246744,-2.0027207925e-09,1.9443250966017595e-06,0.0,0.008650460403837873,0.002650460403837873,1.9443250966017596,0.0,2.650460403837873,5.218189375266758e-11,0.0,1.7320512226566276,2.000000359476547,510.9991336921382,-0.22062800749683728,0.0,-10.441018048016826,0.0,-7.359342228863711e-10,0.0,10.443348820981951,7.359342228863711e-10
analytic Gaussian c0,Te-6,6,2,electron,-1,-9.613059803999999e-19,1600,1.2e-11,12000,12.0,8000.000000000002,8.000000000000002,True,0.0056983344690751045,0.0012993587625105814,0.0013007399120472587,0.0006352453163523568,0.007604070418132175,-2.0027207925e-09,1.9443250973970844e-06,0.0,0.008676423193843623,0.0026764231938436224,1.9443250973970845,0.0,2.6764231938436223,5.394490946319898e-11,0.0,1.7320512232703464,2.0000003600080434,510.99913396373216,-0.2284005437205221,0.0,-10.482940758177634,0.0,-7.61860556856983e-10,0.0,10.485428639203725,7.61860556856983e-10
analytic Gaussian c0,Te-6,6,2,electron,-1,-9.613059803999999e-19,1620,1.2099999999999999e-11,12100,12.1,8100.0,8.1,True,0.005728313649938543,0.0013102193262461512,0.0013116117346501535,0.0006359380403036005,0.007636127770849344,-2.0027207925e-09,1.9443250982192985e-06,0.0,0.008702385983851679,0.002702385983851679,1.9443250982192986,0.0,2.702385983851679,5.5770111901753256e-11,0.0,1.732051223886538,2.000000360541681,510.9991342364204,-0.2364676652400205,0.0,-10.525299582078995,0.0,-7.887695194757343e-10,0.0,10.527955558854545,7.887695194757343e-10
analytic Gaussian c0,Te-6,6,2,electron,-1,-9.613059803999999e-19,1640,1.22e-11,12200,12.200000000000001,8200.000000000002,8.200000000000001,True,0.005758292830801982,0.0013210798923226328,0.0013224835585256079,0.0006366357406216811,0.007668200052667025,-2.0027207925e-09,1.944325099069352e-06,0.0,0.008728348773862048,0.0027283487738620476,1.944325099069352,0.0,2.7283487738620478,5.765985580437098e-11,0.0,1.7320512245052262,2.000000361077481,510.9991345102136,-0.2448399420095692,0.0,-10.568103612337918,0.0,-8.166963682384679e-10,0.0,10.570939435940073,8.166963682384679e-10
analytic Gaussian c0,Te-6,6,2,electron,-1,-9.613059803999999e-19,1660,1.2299999999999999e-11,12300,12.299999999999999,8300.0,8.299999999999999,True,0.00578827201166542,0.0013319404605870477,0.0013333553835352728,0.0006373384009832754,0.007700287214615246,-2.0027207925e-09,1.9443250999482325e-06,0.0,0.008754311563874738,0.0027543115638747374,1.9443250999482324,0.0,2.7543115638747375,5.961658025180654e-11,0.0,1.7320512251264382,2.000000361615466,510.9991347851235,-0.2535282838177462,0.0,-10.611362188237807,0.0,-8.456774942039172e-10,0.0,10.61439042435592,8.456774942039172e-10
analytic Gaussian c0,Te-6,6,2,electron,-1,-9.613059803999999e-19,1680,1.24e-11,12400,12.4,8400.000000000002,8.400000000000002,True,0.005818251192528859,0.00134280103082719,0.001344227209477289,0.0006380460049679495,0.007732389207432707,-2.0027207925e-09,1.9443251008569608e-06,0.0,0.00878027435388976,0.0027802743538897605,1.9443251008569609,0.0,2.7802743538897605,6.1642811371656e-11,0.0,1.732051225750201,2.0000003621556606,510.9991350611623,-0.2625439486028959,0.0,-10.655084901609214,0.0,-8.75750449730918e-10,0.0,10.658318984973599,8.75750449730918e-10
analytic Gaussian c0,Te-6,6,2,electron,-1,-9.613059803999999e-19,1700,1.2499999999999999e-11,12500,12.499999999999998,8500.0,8.5,True,0.005848230373392297,0.001353661602776687,0.0013550990360790551,0.0006387585360559528,0.007764505981560156,-2.0027207925e-09,1.9443251017965973e-06,0.0,0.008806237143907126,0.0028062371439071254,1.9443251017965972,0.0,2.8062371439071256,6.37411651065584e-11,0.0,1.7320512263765422,2.000000362698088,510.99913533834217,-0.27189855095978366,0.0,-10.699281602914946,0.0,-9.069539768534926e-10,0.0,10.70273589511057,9.069539768534926e-10
analytic Gaussian c0,Te-6,6,2,electron,-1,-9.613059803999999e-19,1720,1.26e-11,12600,12.6,8600.000000000002,8.600000000000001,True,0.005878209554255737,0.001364522176136853,0.0013659708630201892,0.0006394759776473159,0.007796637487197685,-2.0027207925e-09,1.9443251027682453e-06,0.0,0.008832199933926843,0.0028321999339268426,1.9443251027682453,0.0,2.8321999339268427,6.591435005022893e-11,0.0,1.7320512270054897,2.0000003632427727,510.9991356166755,-0.2816040709065077,0.0,-10.743962407612061,0.0,-9.393280365240579e-10,0.0,10.747652258467069,9.393280365240579e-10
analytic Gaussian c0,Te-6,6,2,electron,-1,-9.613059803999999e-19,1740,1.2699999999999999e-11,12700,12.7,8700.0,8.7,True,0.005908188735119176,0.001375382750599553,0.001376842689967234,0.000640198313090862,0.007828783674391762,-2.0027207925e-09,1.9443251037730466e-06,0.0,0.008858162723948923,0.0028581627239489225,1.9443251037730467,0.0,2.8581627239489227,6.81651703531328e-11,0.0,1.732051227637072,2.0000003637897388,510.99913589617455,-0.29167286284782823,0.0,-10.789137702696417,0.0,-9.729138385118064e-10,0.0,10.793079515442622,9.729138385118064e-10
analytic Gaussian c0,Te-6,6,2,electron,-1,-9.613059803999999e-19,1760,1.28e-11,12800,12.8,8800.000000000002,8.8,True,0.005938167915982614,0.0013862433258605962,0.0013877145165886436,0.0006409255257036681,0.007860944493093618,-2.0027207925e-09,1.9443251048121875e-06,0.0,0.008884125513973374,0.002884125513973374,1.9443251048121875,0.0,2.8841255139733737,7.049652869876336e-11,0.0,1.732051228271319,2.0000003643390127,510.99913617685297,-0.3021176645774898,0.0,-10.834818153238832,0.0,-1.0077538714311577e-09,0.0,10.839029453645907,1.0077538714311577e-09
analytic Gaussian c0,Te-6,6,2,electron,-1,-9.613059803999999e-19,1780,1.2899999999999999e-11,12900,12.899999999999999,8900.0,8.9,True,0.005968147096846053,0.0013971039016309613,0.0013985863425675965,0.0006416575987785678,0.007893119893181757,-2.0027207925e-09,1.944325105886896e-06,0.0,0.008910088304000207,0.002910088304000207,1.944325105886896,0.0,2.910088304000207,7.291142935065914e-11,0.0,1.7320512289082606,2.000000364890621,510.9991364587241,-0.31295160627333674,0.0,-10.881014708873318,0.0,-1.0438919327461686e-09,0.0,10.885514218565264,1.0438919327461686e-09
analytic Gaussian c0,Te-6,6,2,electron,-1,-9.613059803999999e-19,1800,1.3e-11,13000,13.0,9000.000000000002,9.000000000000002,True,0.005998126277709492,0.0014079644776449816,0.0014094581676173756,0.0006423945155882577,0.007925309824474265,-2.0027207925e-09,1.9443251069984494e-06,0.0,0.008936051094029432,0.002936051094029432,1.9443251069984493,0.0,2.936051094029432,7.541298127031392e-11,0.0,1.7320512295479267,2.000000365444588,510.9991367418007,-0.32418821954198407,0.0,-10.927738610310689,0.0,-1.081373158940242e-09,0.0,10.93254632448291,1.081373158940242e-09
analytic Gaussian c0,Te-6,6,2,electron,-1,-9.613059803999999e-19,1820,1.3099999999999999e-11,13100,13.099999999999998,9100.0,9.1,True,0.00602810545857293,0.0014188250536687635,0.0014203299914846985,0.0006431362593878869,0.007957514236736591,-2.0027207925e-09,1.944325108148169e-06,0.0,0.008962013884061058,0.002962013884061058,1.9443251081481692,0.0,2.9620138840610584,7.800440130639488e-11,0.0,1.7320512301903488,2.000000366000942,510.99913702609706,-0.33584144652039866,0.0,-10.975001395889587,0.0,-1.1202440558756683e-09,0.0,10.980138665653513,1.1202440558756683e-09
analytic Gaussian c0,Te-6,6,2,electron,-1,-9.613059803999999e-19,1840,1.32e-11,13200,13.200000000000001,9200.000000000002,9.200000000000001,True,0.006058084639436369,0.0014296856295053378,0.001431201813947556,0.0006438828134188048,0.007989733079692784,-2.0027207925e-09,1.944325109337428e-06,0.0,0.008987976674095101,0.0029879766740951007,1.9443251093374279,0.0,2.987976674095101,8.068901745578844e-11,0.0,1.7320512308355593,2.00000036655971,510.999137311627,-0.34792564905341256,0.0,-11.022814908187362,0.0,-1.1605525294064487e-09,0.0,11.02830452777882,1.1605525294064487e-09
analytic Gaussian c0,Te-6,6,2,electron,-1,-9.613059803999999e-19,1860,1.3299999999999999e-11,13300,13.299999999999999,9300.0,9.299999999999999,True,0.006088063820299808,0.0014405462049946257,0.001442073634824603,0.0006446341609150768,0.008021966303045039,-2.0027207925e-09,1.944325110567648e-06,0.0,0.009013939464131567,0.0030139394641315667,1.944325110567648,0.0,3.0139394641315667,8.347027219711322e-11,0.0,1.732051231483592,2.0000003671209234,510.99913759840643,-0.36045561795920905,0.0,-11.071191300705657,0.0,-1.2023479162845627e-09,0.0,11.077057599802348,1.2023479162845627e-09
analytic Gaussian c0,Te-6,6,2,electron,-1,-9.613059803999999e-19,1880,1.34e-11,13400,13.4,9400.000000000002,9.4,True,0.006118043001163247,0.001451406780006713,0.001452945453982083,0.0006453902851052944,0.00805421385647913,-2.0027207925e-09,1.944325111840305e-06,0.0,0.009039902254170467,0.0030399022541704665,1.9443251118403049,0.0,3.0399022541704666,8.635172589709459e-11,0.0,1.7320512321344772,2.0000003676846063,510.9991378864478,-0.3734465823021269,0.0,-11.120143044543136,0.0,-1.2456810150906462e-09,0.0,11.126411985942918,1.2456810150906462e-09
analytic Gaussian c0,Te-6,6,2,electron,-1,-9.613059803999999e-19,1900,1.3499999999999999e-11,13500,13.499999999999998,9500.0,9.5,True,0.006148022182026686,0.0014622673544410752,0.0014638172713308212,0.0006461511692110317,0.00808647568965978,-2.0027207925e-09,1.9443251131569274e-06,0.0,0.009065865044211807,0.003065865044211807,1.9443251131569275,0.0,3.065865044211807,8.933706028983803e-11,0.0,1.7320512327882507,2.0000003682507907,510.9991381757674,-0.3869142186673585,0.0,-11.169682935059292,0.0,-1.2906041171709886e-09,0.0,11.176382217979203,1.2906041171709886e-09
analytic Gaussian c0,Te-6,6,2,electron,-1,-9.613059803999999e-19,1920,1.36e-11,13600,13.6,9600.000000000002,9.600000000000001,True,0.006178001362890125,0.0014731279282244143,0.0014746890868218346,0.000646916796445707,0.008118751752227246,-2.0027207925e-09,1.9443251145191003e-06,0.0,0.009091827834255604,0.003091827834255604,1.9443251145191003,0.0,3.091827834255604,9.243008202912544e-11,0.0,1.7320512334449467,2.000000368819506,510.9991384663804,-0.40087466046719306,0.0,-11.219824098562517,0.0,-1.33717103767975e-09,0.0,11.226983267827956,1.33717103767975e-09
analytic Gaussian c0,Te-6,6,2,electron,-1,-9.613059803999999e-19,1940,1.3699999999999999e-11,13700,13.7,9700.0,9.7,True,0.006207980543753563,0.0014839885013081782,0.0014855609004407314,0.0006476871500133551,0.008151041993793628,-2.0027207925e-09,1.9443251159284687e-06,0.0,0.009117790624301868,0.0031177906243018676,1.9443251159284687,0.0,3.117790624301868,9.563472631392981e-11,0.0,1.7320512341046022,2.0000003693907846,510.9991387583031,-0.4153445072647638,0.0,-11.270579999010652,0.0,-1.3854371466795684e-09,0.0,11.278230560412123,1.3854371466795684e-09
analytic Gaussian c0,Te-6,6,2,electron,-1,-9.613059803999999e-19,1960,1.38e-11,13800,13.8,9800.000000000002,9.8,True,0.006237959724617002,0.0014948490736687817,0.0014964327121953999,0.000648462213108128,0.008183346363941387,-2.0027207925e-09,1.944325117386735e-06,0.0,0.009143753414350609,0.0031437534143506085,1.944325117386735,0.0,3.1437534143506083,9.895506058728864e-11,0.0,1.7320512347672516,2.000000369964656,510.9991390515507,-0.4303408341155597,0.0,-11.321964444726529,0.0,-1.4354594003014196e-09,0.0,11.330139986829773,1.4354594003014196e-09
analytic Gaussian c0,Te-6,6,2,electron,-1,-9.613059803999999e-19,1980,1.3899999999999999e-11,13900,13.899999999999999,9900.0,9.899999999999999,True,0.0062679389054804404,0.0015057096453044367,0.0015073045221077877,0.0006492419689145771,0.00821566481222417,-2.0027207925e-09,1.944325118895665e-06,0.0,0.009169716204401839,0.0031697162044018387,1.944325118895665,0.0,3.1697162044018388,1.0239528830865098e-10,0.0,1.7320512354329347,2.0000003705411546,510.99913934614096,-0.4458812009208068,0.0,-11.373991595122886,0.0,-1.4872963719440732e-09,0.0,11.382727917826228,1.4872963719440732e-09
analytic Gaussian c0,Te-6,6,2,electron,-1,-9.613059803999999e-19,2000,1.4e-11,14000,14.0,10000.000000000002,10.000000000000002,True,0.0062979180863438795,0.0015165702162226408,0.001518176330213163,0.0006500264006051973,0.008247997288159472,-2.0027207925e-09,1.9443251204570884e-06,0.0,0.009195678994455569,0.0031956789944555686,1.9443251204570884,0.0,3.1956789944555686,1.059597527996032e-10,0.0,1.732051236101689,2.0000003711203127,510.99913964209014,-0.4619836617411133,0.0,-11.42667596738545,0.0,-1.5410082833409993e-09,0.0,11.436011217524225,1.5410082833409993e-09
analytic Gaussian c0,Te-6,6,2,electron,-1,-9.613059803999999e-19,2020,1.4099999999999998e-11,14100,14.099999999999998,10100.0,10.1,True,0.006327897267207318,0.001527430786437219,0.00152904813655037,0.0006508154913374468,0.008280343741219658,-2.0027207925e-09,1.9443251220729008e-06,0.0,0.00922164178451181,0.0032216417845118105,1.9443251220729008,0.0,3.2216417845118106,1.096529411626853e-10,0.0,1.7320512367735525,2.0000003717021637,510.9991399394154,-0.47866677407738223,0.0,-11.480032443130147,0.0,-1.5966570355180958e-09,0.0,11.490007257435758,1.5966570355180958e-09
analytic Gaussian c0,Te-6,6,2,electron,-1,-9.613059803999999e-19,2040,1.42e-11,14200,14.2,10200.000000000002,10.200000000000001,True,0.006357876448070758,0.0015382913559696663,0.0015399199411512733,0.0006516092242530639,0.008312704120829949,-2.0027207925e-09,1.9443251237450658e-06,0.0,0.009247604574570576,0.0032476045745705763,1.9443251237450658,0.0,3.2476045745705764,1.1347948827314199e-10,0.0,1.7320512374485655,2.000000372286742,510.9991402381342,-0.49594960814655686,0.0,-11.534076275062786,0.0,-1.6543062397341767e-09,0.0,11.544733930792296,1.6543062397341767e-09
analytic Gaussian c0,Te-6,6,2,electron,-1,-9.613059803999999e-19,2060,1.4299999999999998e-11,14300,14.299999999999999,10300.0,10.299999999999999,True,0.006387855628934196,0.0015491519248368492,0.0015507917440337941,0.0006524075824790434,0.008345078376371325,-2.0027207925e-09,1.944325125475619e-06,0.0,0.009273567364631875,0.003273567364631875,1.9443251254756189,0.0,3.273567364631875,1.1744418084354656e-10,0.0,1.7320512381267679,2.0000003728740827,510.9991405382648,-0.5138517561459142,0.0,-11.588823093627527,0.0,-1.7140212483832606e-09,0.0,11.600209667186578,1.7140212483832606e-09
analytic Gaussian c0,Te-6,6,2,electron,-1,-9.613059803999999e-19,2080,1.44e-11,14400,14.4,10400.000000000002,10.4,True,0.006417834809797635,0.0015600124930426273,0.0015616635451960266,0.0006532105491226563,0.008377466457165604,-2.0027207925e-09,1.944325127266668e-06,0.0,0.009299530154695725,0.003299530154695725,1.944325127266668,0.0,3.299530154695725,1.2155196156073819e-10,0.0,1.7320512388082023,2.000000373464222,510.99914083982543,-0.5323933413797786,0.0,-11.644288913532902,0.0,-1.7758691854379477e-09,0.0,11.65645344741576,1.7758691854379477e-09
